Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
36667231,07/10/2017 12:00:00 AM,06/15/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10026,304 WEST  117 STREET,WEST  117 STREET,8 AVENUE,MANHATTAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,08/09/2017 03:45:03 PM,07/10/2017 03:50:52 PM,10 MANHATTAN,MANHATTAN,996658,232643,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80521847882785,-73.95518040434344,"(40.80521847882785, -73.95518040434344)"
36144340,05/09/2017 12:00:00 AM,08/11/2017 03:42:07 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Single Room Occupancy (SRO),10471,4513 MANHATTAN COLLEGE PARKWAY,MANHATTAN COLLEGE PARKWAY,WALDO WALK,BEND,,,ADDRESS,BRONX,,N/A,Closed,06/08/2017 11:46:29 AM,08/11/2017 03:42:07 PM,Unspecified BRONX,BRONX,1011334,263236,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88915439435749,-73.90204490432254,"(40.88915439435749, -73.90204490432254)"
36366453,06/05/2017 12:00:00 AM,06/23/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463,3900 BAILEY AVENUE,BAILEY AVENUE,CHARLES HALLEY PLACE,VAN CORTLANDT PARK SOUTH,,,ADDRESS,BRONX,,N/A,Closed,07/05/2017 01:58:02 PM,06/23/2017 12:00:00 AM,08 BRONX,BRONX,1013173,261834,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.885300511706376,-73.89539982732745,"(40.885300511706376, -73.89539982732745)"
36367588,06/05/2017 12:00:00 AM,07/11/2017 12:14:05 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11369,89-07 24 AVENUE,24 AVENUE,90 PLACE,91 STREET,,,ADDRESS,East Elmhurst,,N/A,Closed,07/05/2017 08:12:50 PM,07/11/2017 12:14:05 PM,03 QUEENS,QUEENS,1017795,218284,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.765751926448445,-73.87890209378693,"(40.765751926448445, -73.87890209378693)"
36399311,06/09/2017 12:00:00 AM,06/29/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10468,3045 GRAND CONCOURSE,GRAND CONCOURSE,EAST 203 STREET,EAST 204 STREET,,,ADDRESS,BRONX,,N/A,Closed,07/09/2017 12:20:09 PM,06/29/2017 12:00:00 AM,07 BRONX,BRONX,1015564,257762,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8741159848312,-73.88677180860385,"(40.8741159848312, -73.88677180860385)"
36408673,06/10/2017 12:00:00 AM,06/30/2017 02:50:40 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,108 EAST  208 STREET,EAST  208 STREET,STEUBEN AVENUE,ROCHAMBEAU AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/10/2017 06:44:26 PM,06/30/2017 02:50:40 PM,07 BRONX,BRONX,1017152,259215,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87809824098755,-73.88102263541899,"(40.87809824098755, -73.88102263541899)"
36410791,06/11/2017 12:00:00 AM,06/30/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,2709 DECATUR AVENUE,DECATUR AVENUE,EAST 195 STREET,EAST 197 STREET,,,ADDRESS,BRONX,,N/A,Closed,07/11/2017 02:07:22 AM,06/30/2017 12:00:00 AM,07 BRONX,BRONX,1015059,254448,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8650218513955,-73.88861307193177,"(40.8650218513955, -73.88861307193177)"
36452368,06/15/2017 12:00:00 AM,07/16/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11217,17-19 PLAZA ST W,PLAZA ST W,,,,,LATLONG,BROOKLYN,,N/A,Closed,07/15/2017 07:24:41 AM,07/16/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,992133,185109,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67475468817068,-73.97158109976813,"(40.67475468817068, -73.97158109976813)"
36462731,06/16/2017 12:00:00 AM,07/11/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11226,269 LENOX ROAD,LENOX ROAD,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/16/2017 10:29:29 PM,07/11/2017 12:00:00 AM,17 BROOKLYN,BROOKLYN,997915,177590,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65410966631045,-73.95075173032922,"(40.65410966631045, -73.95075173032922)"
36465036,06/16/2017 12:00:00 AM,07/11/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11209,9330 FORT HAMILTON PARKWAY,FORT HAMILTON PARKWAY,,,,,LATLONG,BROOKLYN,,N/A,Closed,07/16/2017 03:05:52 AM,07/11/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,976325,163639,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.615824136467985,-74.02854509133127,"(40.615824136467985, -74.02854509133127)"
36473625,06/17/2017 12:00:00 AM,07/03/2017 03:43:27 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10014,10 GROVE STREET,GROVE STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,07/17/2017 08:54:53 AM,07/03/2017 03:43:27 PM,Unspecified MANHATTAN,MANHATTAN,982630,206037,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73220049121515,-74.00584527553546,"(40.73220049121515, -74.00584527553546)"
36476130,06/18/2017 12:00:00 AM,06/30/2017 04:26:48 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,255 EAST TREMONT AVENUE,EAST TREMONT AVENUE,BEND,ANTHONY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/18/2017 03:20:41 PM,06/30/2017 04:26:48 PM,05 BRONX,BRONX,1010867,248532,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84879784645463,-73.90379231616815,"(40.84879784645463, -73.90379231616815)"
35672040,03/11/2017 12:00:00 AM,03/24/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11411,115-93 222 STREET,222 STREET,115 ROAD,116 AVENUE,,,ADDRESS,Cambria Heights,,N/A,Closed,04/10/2017 11:02:49 AM,03/24/2017 12:00:00 AM,13 QUEENS,QUEENS,1057137,193313,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.696976144723344,-73.73714805996822,"(40.696976144723344, -73.73714805996822)"
35672943,03/11/2017 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10470,4482 VAN CORTLANDT PARK EAST,VAN CORTLANDT PARK EAST,EAST 241 STREET,VAN CORTLANDT PARK PATH,,,ADDRESS,BRONX,,N/A,Assigned,04/10/2017 06:12:10 PM,03/11/2017 06:16:04 PM,12 BRONX,BRONX,1020531,267849,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.90178257584197,-73.86875702775181,"(40.90178257584197, -73.86875702775181)"
35673089,03/11/2017 12:00:00 AM,01/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10009,424 EAST   11 STREET,EAST   11 STREET,1 AVENUE,AVENUE A,,,ADDRESS,NEW YORK,,N/A,Pending,04/10/2017 07:25:42 AM,03/11/2017 08:15:38 AM,03 MANHATTAN,MANHATTAN,988880,204895,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72906491743403,-73.98329484417721,"(40.72906491743403, -73.98329484417721)"
35673329,03/11/2017 12:00:00 AM,03/20/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10465,,,,,STADIUM AVENUE,COUNTRY CLUB ROAD,INTERSECTION,BRONX,,N/A,Closed,04/10/2017 10:02:08 AM,03/20/2017 12:00:00 AM,10 BRONX,BRONX,1034036,245682,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.840875208653806,-73.82006883848008,"(40.840875208653806, -73.82006883848008)"
35674011,03/11/2017 12:00:00 AM,03/30/2017 04:32:57 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11420,129-40 134 STREET,134 STREET,SUTTER AVENUE,131 AVENUE,,,ADDRESS,South Ozone Park,,N/A,Closed,04/10/2017 08:09:10 PM,03/30/2017 04:32:57 PM,10 QUEENS,QUEENS,1038481,184151,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67196259927289,-73.80450055660583,"(40.67196259927289, -73.80450055660583)"
35674018,03/11/2017 12:00:00 AM,02/06/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10453,2200 MORRIS AVENUE,MORRIS AVENUE,CAMERON PLACE,EAST 182 STREET,,,ADDRESS,BRONX,,N/A,Pending,04/10/2017 03:26:20 PM,03/11/2017 03:41:16 PM,05 BRONX,BRONX,1011081,251290,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85636708468409,-73.90300777145443,"(40.85636708468409, -73.90300777145443)"
35674112,03/11/2017 12:00:00 AM,04/25/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,1526 PACIFIC STREET,PACIFIC STREET,KINGSTON AVENUE,ALBANY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,04/10/2017 07:13:38 PM,04/25/2017 12:00:00 AM,08 BROOKLYN,BROOKLYN,1001108,185957,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67706971482256,-73.93922333114837,"(40.67706971482256, -73.93922333114837)"
35674310,03/11/2017 12:00:00 AM,03/31/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11215,258 20 STREET,20 STREET,5 AVENUE,6 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,04/10/2017 12:21:10 PM,03/31/2017 12:00:00 AM,07 BROOKLYN,BROOKLYN,986399,180296,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66154732495372,-73.99225420223578,"(40.66154732495372, -73.99225420223578)"
35675229,03/11/2017 12:00:00 AM,03/31/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11236,525 EAST   86 STREET,EAST   86 STREET,FOSTER AVENUE,FARRAGUT ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,04/10/2017 05:00:02 PM,03/31/2017 12:00:00 AM,18 BROOKLYN,BROOKLYN,1008121,173530,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.642944220505235,-73.91398398444318,"(40.642944220505235, -73.91398398444318)"
35675383,03/11/2017 12:00:00 AM,04/17/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11207,,,WILLIAMS AVENUE,LINDEN BOULEVARD,WILLIAMS AVENUE,LINDEN BOULEVARD,INTERSECTION,BROOKLYN,,N/A,Closed,04/10/2017 04:20:30 PM,04/17/2017 12:00:00 AM,05 BROOKLYN,BROOKLYN,1013071,178953,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65781444230478,-73.89612415191719,"(40.65781444230478, -73.89612415191719)"
35675581,03/11/2017 12:00:00 AM,04/04/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10465,,,STADIUM AVENUE,COUNTRY CLUB ROAD,STADIUM AVENUE,COUNTRY CLUB ROAD,INTERSECTION,BRONX,,N/A,Closed,04/10/2017 10:13:55 AM,04/04/2017 12:00:00 AM,Unspecified BRONX,BRONX,1034036,245682,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.840875208653806,-73.82006883848008,"(40.840875208653806, -73.82006883848008)"
35675605,03/11/2017 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,655 PELHAM PARKWAY NORTH,PELHAM PARKWAY NORTH,,,,,LATLONG,BRONX,,N/A,Assigned,04/10/2017 12:36:16 PM,03/11/2017 12:38:26 PM,Unspecified BRONX,BRONX,1020482,251932,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85809560497968,-73.8690203738398,"(40.85809560497968, -73.8690203738398)"
35675825,03/11/2017 12:00:00 AM,03/21/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10036,12 WEST 45TH STREET,WEST 45TH STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,04/10/2017 10:17:39 AM,03/21/2017 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,989646,214562,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.755597987201455,-73.98052334203702,"(40.755597987201455, -73.98052334203702)"
36491667,06/19/2017 12:00:00 AM,06/30/2017 04:45:47 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10455,651 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,AVENUE ST JOHN,LEGGETT AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/19/2017 09:16:37 PM,06/30/2017 04:45:47 PM,02 BRONX,BRONX,1011738,235533,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81311667627138,-73.9006973353927,"(40.81311667627138, -73.9006973353927)"
35677152,03/12/2017 12:00:00 AM,03/22/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10462,1382 WHITE PLAINS ROAD,WHITE PLAINS ROAD,,,,,LATLONG,BRONX,,N/A,Closed,04/11/2017 07:32:26 PM,03/22/2017 12:00:00 AM,Unspecified BRONX,BRONX,1022219,243648,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83535119158845,-73.86278799216798,"(40.83535119158845, -73.86278799216798)"
36495088,06/20/2017 12:00:00 AM,06/28/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11213,PACIFIC STREET,PACIFIC STREET,KINGSTON AVENUE,ALBANY AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,07/20/2017 10:16:12 PM,06/28/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1000870,185977,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.677125060335705,-73.9400813220837,"(40.677125060335705, -73.9400813220837)"
36497601,06/20/2017 12:00:00 AM,06/27/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11219,1121 59 STREET,59 STREET,11 AVENUE,12 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/20/2017 02:05:54 PM,06/27/2017 12:00:00 AM,12 BROOKLYN,BROOKLYN,983779,169423,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.631703537817906,-74.00169690054757,"(40.631703537817906, -74.00169690054757)"
35678056,03/12/2017 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,3440 GATES PLACE,GATES PLACE,WEST MOSHOLU PARKWAY NORTH,WEST GUN HILL ROAD,,,ADDRESS,BRONX,,N/A,Assigned,04/11/2017 11:40:50 AM,03/12/2017 11:51:52 AM,07 BRONX,BRONX,1016432,260962,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.882895863489935,-73.88361784074065,"(40.882895863489935, -73.88361784074065)"
35678121,03/12/2017 12:00:00 AM,03/02/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11238,1031 PACIFIC STREET,PACIFIC STREET,GRAND AVENUE,CLASSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,04/11/2017 09:50:11 PM,03/02/2017 12:00:00 AM,08 BROOKLYN,BROOKLYN,995439,186762,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.679288238202375,-73.95965993950935,"(40.679288238202375, -73.95965993950935)"
36503483,06/21/2017 12:00:00 AM,07/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10032,501 WEST  173 STREET,WEST  173 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,07/21/2017 01:18:51 PM,07/05/2017 12:00:00 AM,12 MANHATTAN,MANHATTAN,1002267,246431,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84305295714985,-73.93488282082753,"(40.84305295714985, -73.93488282082753)"
36503563,06/21/2017 12:00:00 AM,07/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10033,575 WEST  175 STREET,WEST  175 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,07/21/2017 06:24:00 PM,07/05/2017 12:00:00 AM,12 MANHATTAN,MANHATTAN,1001966,247208,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.845186202865115,-73.93596864418699,"(40.845186202865115, -73.93596864418699)"
36510254,06/21/2017 12:00:00 AM,06/30/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385,76-09 COOPER AVENUE,COOPER AVENUE,76 STREET,78 STREET,,,ADDRESS,Ridgewood,,N/A,Closed,07/21/2017 09:27:17 PM,06/30/2017 12:00:00 AM,05 QUEENS,QUEENS,1019068,196954,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70720148723186,-73.87441694528731,"(40.70720148723186, -73.87441694528731)"
36511952,06/22/2017 12:00:00 AM,06/28/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11213,1512 PACIFIC STREET,PACIFIC STREET,KINGSTON AVENUE,ALBANY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/22/2017 10:15:47 PM,06/28/2017 12:00:00 AM,08 BROOKLYN,BROOKLYN,1000997,185965,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67709188370077,-73.93962348970668,"(40.67709188370077, -73.93962348970668)"
36513139,06/22/2017 12:00:00 AM,07/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10033,701 WEST  180 STREET,WEST  180 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,07/22/2017 12:18:24 PM,07/05/2017 12:00:00 AM,12 MANHATTAN,MANHATTAN,1001753,248823,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.849619325642685,-73.93673427905506,"(40.849619325642685, -73.93673427905506)"
36514184,06/22/2017 12:00:00 AM,06/28/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11213,1510 PACIFIC STREET,PACIFIC STREET,KINGSTON AVENUE,ALBANY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/22/2017 10:55:18 PM,06/28/2017 12:00:00 AM,08 BROOKLYN,BROOKLYN,1000982,185966,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.677094656839174,-73.93967756540923,"(40.677094656839174, -73.93967756540923)"
36515166,06/22/2017 12:00:00 AM,07/25/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10453,134 EAST 177TH STREET,EAST 177TH STREET,,,,,LATLONG,BRONX,,N/A,Closed,07/22/2017 09:47:45 PM,07/25/2017 12:00:00 AM,Unspecified BRONX,BRONX,1010023,248735,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84935752506436,-73.90684218854378,"(40.84935752506436, -73.90684218854378)"
36516322,06/22/2017 12:00:00 AM,07/03/2017 04:29:39 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10038,267 WATER STREET,WATER STREET,PECK SLIP,DOVER STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/22/2017 10:25:38 PM,07/03/2017 04:29:39 PM,01 MANHATTAN,MANHATTAN,983869,197411,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7085243405274,-74.0013742339303,"(40.7085243405274, -74.0013742339303)"
35681017,03/12/2017 12:00:00 AM,03/20/2017 05:32:13 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10454,410 EAST 138TH STREET,EAST 138TH STREET,,,,,LATLONG,BRONX,,N/A,Closed,04/11/2017 07:32:47 PM,03/20/2017 05:32:13 PM,Unspecified BRONX,BRONX,1005680,233909,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.808676021582436,-73.92258753118391,"(40.808676021582436, -73.92258753118391)"
35681039,03/12/2017 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Day Care/Nursery,11210,1992 NOSTRAND AVENUE,NOSTRAND AVENUE,FOSTER AVENUE,FARRAGUT ROAD,,,ADDRESS,BROOKLYN,,N/A,Assigned,04/11/2017 05:57:53 AM,03/12/2017 06:01:35 AM,14 BROOKLYN,BROOKLYN,998650,171390,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.637090842280486,-73.9481160466754,"(40.637090842280486, -73.9481160466754)"
35681042,03/12/2017 12:00:00 AM,04/12/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,449 LIGHTHOUSE AVENUE,LIGHTHOUSE AVENUE,BEND,ST GEORGE ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,04/11/2017 10:36:01 AM,04/12/2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,944917,148653,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57460687832325,-74.14158633557524,"(40.57460687832325, -74.14158633557524)"
